MassiveID,filename,SampleType,SampleTypeSub1,NCBITaxonomy,YearOfAnalysis,SampleCollectionMethod,SampleExtractionMethod,InternalStandardsUsed,MassSpectrometer,IonizationSourceAndPolarity,ChromatographyAndPhase,SubjectIdentifierAsRecorded,AgeInYears,BiologicalSex,UBERONBodyPartName,TermsofPosition,HealthStatus,DOIDCommonName,ComorbidityListDOIDIndex,SampleCollectionDateandTime,Country,HumanPopulationDensity,LatitudeandLongitude,DepthorAltitudeMeters,qiita_sample_name,UniqueSubjectID,LifeStage,UBERONOntologyIndex,DOIDOntologyIndex,ATTRIBUTE_HMP_ID,ATTRIBUTE_HMP_Strain,ATTRIBUTE_NCBI ID,ATTRIBUTE_Domain,ATTRIBUTE_SuperPhyla,ATTRIBUTE_Phylum,ATTRIBUTE_Class,ATTRIBUTE_Order,ATTRIBUTE_Family,ATTRIBUTE_Genus,ATTRIBUTE_Species,ATTRIBUTE_Subspecies,ATTRIBUTE_Source,ATTRIBUTE_Source_health_status,ATTRIBUTE_Media_type,ATTRIBUTE_Sample _type,ATTRIBUTE_sampletype
MSV000084475,HM_728_BB3_01_46352.mzXML,culture_bacterial,culture_bacterial,997873|Bacteroides caccae,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_728,Bacteroides caccae CL03T12C61,997873,Bacteria,FCB group,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,not applicable,gastrointestinal_stool,healthy,RCM,culture_bacterial,culture_72h
MSV000084475,HM_729_BA9_01_46343.mzXML,culture_bacterial,culture_bacterial,999421|Parabacteroides merdae,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_729,Parabacteroides merdae CL09T00C40,999421,Bacteria,FCB group,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,not applicable,gastrointestinal_stool,healthy,RCM,culture_bacterial,culture_72h
MSV000084475,HM_730_BA8_01_46342.mzXML,culture_bacterial,culture_bacterial,999420|Parabacteroides merdae,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_730,Parabacteroides merdae CL03T12C32,999420,Bacteria,FCB group,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,not applicable,gastrointestinal_stool,healthy,RCM,culture_bacterial,culture_72h
MSV000084475,HM_731_BA7_01_46341.mzXML,culture_bacterial,culture_bacterial,999419|Parabacteroides johnsonii,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_731,Parabacteroides johnsonii CL02T12C29,999419,Bacteria,FCB group,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,not applicable,gastrointestinal_stool,healthy,RCM,culture_bacterial,culture_72h
MSV000084475,HM_780_BE9_01_46410.mzXML,culture_bacterial,culture_bacterial,936595|Clostridiales sp. OBRC5-5,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_780,Clostridiales sp. OBRC5_5,936595,Bacteria,Terrabacteria group,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoanaerobaculum,not applicable,not applicable,oral,unspecified,RCM,culture_bacterial,culture_72h
MSV000084475,HM_81_BB1_01_46349.mzXML,culture_bacterial,culture_bacterial,187327|Acidaminococcus sp. D21,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_81,Acidaminococcus sp. D21,187327,Bacteria,Terrabacteria group,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,not applicable,not applicable,gastrointestinal_tissue,diseased_Crohn's,RCM,culture_bacterial,culture_72h
MSV000084475,HM_845_BE3_01_46402.mzXML,culture_bacterial,culture_bacterial,1161743|Bifidobacterium longum subsp. longum 44B,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_845,Bifidobacterium longum subsp. longum 44B,1161743,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,Bifidobacterium longum subsp. longum,unspecified,unspecified,RCM,culture_bacterial,culture_72h
MSV000084475,HM_846_BD12_01_46397.mzXML,culture_bacterial,culture_bacterial,1161744|Bifidobacterium longum subsp. longum 1-6B,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_846,Bifidobacterium longum subsp. longum 1_6B,1161744,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,Bifidobacterium longum subsp. longum,gastrointestinal_stool,healthy,RCM,culture_bacterial,culture_72h
MSV000084475,HM_847_BE2_01_46401.mzXML,culture_bacterial,culture_bacterial,1161904|Bifidobacterium longum subsp. longum 35B,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_847,Bifidobacterium longum subsp. longum 35B,1161904,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,Bifidobacterium longum subsp. longum,unspecified,unspecified,RCM,culture_bacterial,culture_72h
MSV000084475,HM_848_BE1_01_46400.mzXML,culture_bacterial,culture_bacterial,1161745|Bifidobacterium longum subsp. longum 2-2B,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_848,Bifidobacterium longum subsp. longum 2_2B,1161745,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,Bifidobacterium longum subsp. longum,unspecified,unspecified,RCM,culture_bacterial,culture_72h
MSV000084475,HM_85_BA3_01_46335.mzXML,culture_bacterial,culture_bacterial,100884|Coprobacillus sp. D6 (29_1),2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_85,Coprobacillus sp. D6 (29_1),100884,Bacteria,Terrabacteria group,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,not applicable,not applicable,gastrointestinal_tissue,diseased_Crohn's,RCM,culture_bacterial,culture_72h
MSV000084475,HM_856_BD10_01_46395.mzXML,culture_bacterial,culture_bacterial,1203540|Bifidobacterium breve,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_856,Bifidobacterium breve HPH0326,1203540,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium breve,not applicable,gastrointestinal_mucosa,unspecified,RCM,culture_bacterial,culture_72h
MSV000084475,HM_868_BE5_01_46404.mzXML,culture_bacterial,culture_bacterial,1161409|Bifidobacterium sp. MSTE12,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_868,Bifidobacterium sp. MSTE12,1161409,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,not applicable,not applicable,oral,unspecified,RCM,culture_bacterial,culture_72h
MSV000084475,HM_1033_BA4_01_46529.mzXML,culture_bacterial,culture_bacterial,1226325|Clostridium sp. KLE 1755,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_1033,Clostridium sp. KLE 1755,1226325,Bacteria,Terrabacteria group,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,not applicable,not applicable,gastrointestinal_stool,healthy,RCM,culture_bacterial,culture_72h
MSV000084475,HM_1043_BD4_01_46579.mzXML,culture_bacterial,culture_bacterial,1125704|Lachnospiraceae sp. CC70A,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_1043,Lachnospiraceae sp. CC70A,1125704,Bacteria,Terrabacteria group,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Cellulosilyticum,Cellulosilyticum lentocellum,not applicable,gastrointestinal_tissue,unspecified,RCM,culture_bacterial,culture_72h
MSV000084475,HM_1044_BA1_01_46526.mzXML,culture_bacterial,culture_bacterial,1073358|Clostridium orbiscindens CC43_001K,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_1044,Clostridium orbiscindens CC43_001K,1073358,Bacteria,Terrabacteria group,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,Flavonifractor plautii,not applicable,gastrointestinal_tissue,unspecified,RCM,culture_bacterial,culture_72h
MSV000084475,HM_1052_BE11_01_46604.mzXML,culture_bacterial,culture_bacterial,1073374|Parvimonas micra CC57A,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_1052,Parvimonas micra CC57A,1073374,Bacteria,Terrabacteria group,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas micra,not applicable,gastrointestinal_tissue,unspecified,RCM,culture_bacterial,culture_72h
MSV000084475,HM_1105_BC2_01_46559.mzXML,culture_bacterial,culture_bacterial,1261057|Gardnerella vaginalis,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_1105,Gardnerella vaginalis JCP7275,1261057,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella vaginalis,not applicable,vaginal,diseased_bacterial vaginosis,RCM,culture_bacterial,culture_72h
MSV000084475,HM_1106_BC3_01_46560.mzXML,culture_bacterial,culture_bacterial,1261058|Gardnerella vaginalis,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_1106,Gardnerella vaginalis JCP7276,1261058,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella vaginalis,not applicable,vaginal,diseased_bacterial vaginosis,RCM,culture_bacterial,culture_72h
MSV000084475,HM_1107_BC4_01_46561.mzXML,culture_bacterial,culture_bacterial,1261059|Gardnerella vaginalis,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_1107,Gardnerella vaginalis JCP7659,1261059,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella vaginalis,not applicable,vaginal,diseased_bacterial vaginosis,RCM,culture_bacterial,culture_72h
MSV000084475,HM_1108_BC5_01_46562.mzXML,culture_bacterial,culture_bacterial,1261060|Gardnerella vaginalis JCP7672,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_1108,Gardnerella vaginalis JCP7672,1261060,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella vaginalis,not applicable,vaginal,healthy,RCM,culture_bacterial,culture_72h
MSV000084475,HM_1109_BC6_01_46563.mzXML,culture_bacterial,culture_bacterial,1261061|Gardnerella vaginalis,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_1109,Gardnerella vaginalis JCP7719,1261061,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella vaginalis,not applicable,vaginal,diseased_bacterial vaginosis,RCM,culture_bacterial,culture_72h
